n_trades,n_buys,avg_return_before_buy,buy_after_spike_ratio,avg_missed_return,avg_post_buy_return,loss_after_buy_ratio,investor_id,window_start,window_bin,fomo_label
1,1,,0.0,-0.001392460954287578,0.0028000000000000112,0.0,658FF139E7D366A8E386,2021-03-19,2021-03-17,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,658FF139E7D366A8E386,2021-07-16,2021-07-15,0
1,1,0.002874406114439232,0.0,-0.000614698834075729,0.00727098208722504,0.0,658FF139E7D366A8E386,2022-08-12,2022-08-09,0
1,1,0.0,0.0,-0.00042030884011039107,0.02284700000000001,0.0,65933584E586044333E4,2019-10-18,2019-10-14,0
1,1,-0.0031373995060387516,0.0,0.0006935551116136529,0.0026526133717517985,0.0,65933584E586044333E4,2021-09-08,2021-09-08,0
1,1,,0.0,-0.00217354271804164,-0.00019599999999996953,1.0,65933584E586044333E4,2021-11-12,2021-11-12,0
4,4,,0.0,0.005442090574759858,,0.0,6596260419152C267713,2018-01-02,2018-01-02,0
2,0,,0.0,0.00980184567685711,,,6596260419152C267713,2019-09-23,2019-09-19,0
2,0,,0.0,0.001078518095450555,,,6596260419152C267713,2019-09-27,2019-09-24,0
1,0,,0.0,0.0012386184178871848,,,6596260419152C267713,2019-10-02,2019-09-29,0
6,6,,0.0,0.005410071939782888,,0.0,65980477115A137A3B89,2018-01-02,2018-01-02,0
1,1,,0.0,0.0007564493000793793,-0.03675675675675679,1.0,65980477115A137A3B89,2019-11-08,2019-11-08,0
4,0,,0.0,0.006681797677359612,,,65980477115A137A3B89,2020-01-03,2020-01-02,0
4,0,,0.0,0.0026300557386905116,,,65980477115A137A3B89,2020-01-07,2020-01-07,0
1,1,5.2090568134488535e-05,0.0,-0.00017931076310212347,-0.0004861533119193839,1.0,65A53B03C15ED71CA745,2020-02-19,2020-02-16,0
1,1,,0.0,0.003735842822565729,,0.0,65A6F4334FB785E5EB3E,2018-01-02,2018-01-02,0
1,0,,0.0,0.0037058984418782536,,,65A6F4334FB785E5EB3E,2022-05-16,2022-05-16,0
1,1,,0.0,-5.2737356236294275e-05,0.0023709999999999808,0.0,65A8A742ECAD1863AD30,2022-07-08,2022-07-05,0
1,1,-0.3397129186602871,0.0,-0.006599931657639909,-0.2710144927536231,1.0,65AD308B3388AFA4F340,2020-03-11,2020-03-07,0
1,1,-0.42523833416959367,0.0,0.01960282220991221,-0.1270187690964644,1.0,65AD308B3388AFA4F340,2020-03-12,2020-03-12,0
1,1,-0.20541248363160192,0.0,0.019430003145023852,0.016260162601626056,0.0,65AD308B3388AFA4F340,2020-03-19,2020-03-17,0
1,1,0.058604395604395565,1.0,-6.4820644834192e-05,,0.0,65AD308B3388AFA4F340,2020-03-24,2020-03-22,0
1,1,-0.06379072969251942,0.0,0.019318665288153503,0.2499999999999999,0.0,65AD308B3388AFA4F340,2020-04-03,2020-04-01,0
1,1,-0.3085106382978723,0.0,-0.006624461752264449,-0.0030769230769230795,1.0,65AD308B3388AFA4F340,2020-10-29,2020-10-28,0
1,0,,0.0,-0.006742241791167961,,,65AD308B3388AFA4F340,2021-04-14,2021-04-11,0
1,0,,0.0,0.01920711971599332,,,65AD308B3388AFA4F340,2021-11-19,2021-11-17,0
1,1,-0.05230557467309016,0.0,0.0036545118395151913,-0.056644880174291895,1.0,65AD308B3388AFA4F340,2022-07-01,2022-06-30,0
1,0,,0.0,0.0036050572157833747,,,65AD308B3388AFA4F340,2022-11-22,2022-11-22,0
1,1,,0.0,-0.0019591939744687537,,0.0,65AEC66F59A4744EBF32,2018-01-02,2018-01-02,0
1,0,,0.0,-0.001924409834148331,,,65AEC66F59A4744EBF32,2022-09-28,2022-09-28,0
1,1,,0.0,0.0017839953550983858,,0.0,65B04C41EA31D4DCD325,2018-01-02,2018-01-02,0
1,0,,0.0,0.0017849606238318433,,,65B04C41EA31D4DCD325,2022-04-19,2022-04-16,0
1,1,,0.0,0.00036305082948206747,,0.0,65B0BFB843605B6C3ACC,2018-01-02,2018-01-02,0
1,0,,0.0,0.00036333624680084253,,,65B0BFB843605B6C3ACC,2022-09-06,2022-09-03,0
1,1,-0.06458797327394206,0.0,0.0004141129553495391,-0.0035714285714287066,1.0,65B50C600AFADD4B0D71,2020-10-30,2020-10-28,0
1,1,,0.0,0.01925337903915062,,0.0,65B71087556F6AE48F4D,2018-01-02,2018-01-02,0
1,0,,0.0,0.019319393762395134,,,65B71087556F6AE48F4D,2021-05-19,2021-05-16,0
1,1,,0.0,0.0013081886939451863,,0.0,65B95A4979DEDA03E541,2018-01-02,2018-01-02,0
1,0,,0.0,0.001278886453444281,,,65B95A4979DEDA03E541,2021-08-26,2021-08-24,0
1,1,0.0059514989875042446,0.0,0.0013045382927710048,,0.0,65BBB7F16DCCF50AFDF5,2021-06-07,2021-06-05,0
1,1,,0.0,0.01925337903915062,,0.0,65BDABBE6D4BC16FA9F1,2018-01-02,2018-01-02,0
1,1,0.012671549902622425,0.0,0.0006811266922672211,0.00500372762252578,0.0,65BDABBE6D4BC16FA9F1,2020-02-14,2020-02-11,0
1,0,,0.0,0.0006935226283704236,,,65BDABBE6D4BC16FA9F1,2020-06-29,2020-06-25,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,65BDABBE6D4BC16FA9F1,2021-07-16,2021-07-15,0
1,0,,0.0,0.01924773884694579,,,65BDABBE6D4BC16FA9F1,2022-01-27,2022-01-26,0
1,1,-0.11061285500747398,0.0,0.0010121850650900816,,0.0,65C0BD5AE9D42031C556,2020-07-14,2020-07-10,0
1,1,-0.1079211345555171,0.0,0.0010100689326592983,-0.003877471888328813,1.0,65C0BD5AE9D42031C556,2020-09-24,2020-09-23,0
1,1,-0.044487427466150864,0.0,0.0009601996660796077,,0.0,65C0BD5AE9D42031C556,2020-10-19,2020-10-18,0
1,0,,0.0,0.0006805403731946044,,,65C0BD5AE9D42031C556,2020-11-13,2020-11-12,0
1,1,0.07531760435571688,1.0,0.0008660133203076981,0.10970464135021107,0.0,65C0BD5AE9D42031C556,2020-11-27,2020-11-27,0
1,0,,0.0,0.0008824857758672415,,,65C0BD5AE9D42031C556,2020-12-31,2020-12-27,0
1,1,-0.07721182420103245,0.0,0.000985926393072439,-0.004745762711864386,1.0,65C0BD5AE9D42031C556,2021-01-08,2021-01-06,0
1,0,,0.0,0.0008540293422148686,,,65C0BD5AE9D42031C556,2021-04-06,2021-04-06,0
1,1,-0.3924764590602744,0.0,-0.006558450886885203,,0.0,65C0BD5AE9D42031C556,2021-04-12,2021-04-11,0
1,0,,0.0,-0.00637499203362965,,,65C0BD5AE9D42031C556,2021-04-21,2021-04-21,0
1,1,-0.032916666666666594,0.0,0.019294393226026264,0.0038776389487289514,0.0,65C0BD5AE9D42031C556,2021-07-07,2021-07-05,0
1,0,,0.0,0.01933716163848807,,,65C0BD5AE9D42031C556,2021-07-20,2021-07-20,0
1,1,,0.0,0.0004716225620525581,,0.0,65C26F6E90DCC4D93027,2018-01-02,2018-01-02,0
1,0,,0.0,0.0006036235454492854,,,65C26F6E90DCC4D93027,2022-02-28,2022-02-25,0
1,1,,0.0,-4.740218912216787e-05,,0.0,65C4FD1D8AF7F67AD470,2018-01-02,2018-01-02,0
2,0,,0.0,-4.724770487060825e-05,,,65C4FD1D8AF7F67AD470,2018-06-04,2018-06-01,0
2,2,,0.0,0.002565806005712787,,0.0,65C8C7760C05369010F7,2018-01-02,2018-01-02,0
1,0,,0.0,0.0013916397028839863,,,65C8C7760C05369010F7,2020-02-19,2020-02-16,0
1,0,,0.0,0.003694254772333796,,,65C8C7760C05369010F7,2022-07-20,2022-07-20,0
1,1,-0.07218045112781957,0.0,0.001264036856396907,0.012965964343598067,0.0,65CA030551462B320973,2020-07-10,2020-07-10,0
1,1,-0.034387132556849775,0.0,0.0012343251279606105,-0.06950028719126944,1.0,65CA030551462B320973,2020-10-22,2020-10-18,0
1,1,-0.004098060739114562,0.0,0.00012510295574265397,-0.022191197001984037,1.0,65CB3BF3EDC533211E2F,2020-03-06,2020-03-02,0
1,1,-0.00013251744163378376,0.0,0.0001219853902572131,-3.118470701974336e-05,1.0,65CB3BF3EDC533211E2F,2021-03-11,2021-03-07,0
1,1,,0.0,-0.001392460954287578,0.0028000000000000112,0.0,65CB3BF3EDC533211E2F,2021-03-19,2021-03-17,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,65CB3BF3EDC533211E2F,2021-07-16,2021-07-15,0
1,1,,0.0,0.003735842822565729,,0.0,65D047AA3FA705CA146B,2018-01-02,2018-01-02,0
1,0,,0.0,0.003724381206612543,,,65D047AA3FA705CA146B,2022-10-24,2022-10-23,0
1,1,,0.0,-0.001392460954287578,0.0028000000000000112,0.0,65D148842E8320C4258B,2021-03-19,2021-03-17,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,65D148842E8320C4258B,2021-07-16,2021-07-15,0
1,1,,0.0,-0.00217354271804164,-0.00019599999999996953,1.0,65D148842E8320C4258B,2021-11-12,2021-11-12,0
1,1,,0.0,-5.2737356236294275e-05,0.0023709999999999808,0.0,65D148842E8320C4258B,2022-07-08,2022-07-05,0
1,1,,0.0,0.01925337903915062,,0.0,65D2294580DBB232AD53,2018-01-02,2018-01-02,0
1,1,0.007407407407407307,0.0,0.019262691909930293,0.029411764705882214,0.0,65D2294580DBB232AD53,2021-10-29,2021-10-28,0
1,0,,0.0,0.01926030814182325,,,65D2294580DBB232AD53,2022-11-02,2022-11-02,0
1,1,,0.0,0.0025323925385369885,,0.0,65D373E8194BEF281C1A,2018-01-02,2018-01-02,0
1,1,-0.04085257548845456,0.0,0.01930063214805597,-0.01620370370370377,1.0,65D373E8194BEF281C1A,2020-09-30,2020-09-28,0
1,0,,0.0,0.01923908296980149,,,65D373E8194BEF281C1A,2020-10-06,2020-10-03,0
2,1,0.22678284797064907,1.0,-0.007045289964739702,,0.0,65D373E8194BEF281C1A,2020-11-24,2020-11-22,0
2,1,0.024691358024691246,1.0,0.0028098713196297366,-0.07831325301204813,1.0,65D373E8194BEF281C1A,2020-12-04,2020-12-02,0
1,1,-0.07108433734939756,0.0,0.002885166677628234,,0.0,65D373E8194BEF281C1A,2020-12-07,2020-12-07,0
1,0,,0.0,0.0027262682341470876,,,65D373E8194BEF281C1A,2020-12-17,2020-12-17,0
1,1,0.06443298969072164,1.0,0.00117850325956824,-0.0012106537530266355,1.0,65D373E8194BEF281C1A,2021-04-22,2021-04-21,0
1,0,,0.0,0.0023956305452398838,,,65D373E8194BEF281C1A,2021-05-10,2021-05-06,0
1,1,0.010713563776026058,0.0,0.0028349417089525084,,0.0,65D373E8194BEF281C1A,2021-05-11,2021-05-11,0
1,1,0.0025062656641603454,0.0,0.004202493395157087,,0.0,65D373E8194BEF281C1A,2021-05-17,2021-05-16,0
1,0,,0.0,0.0028047249050230545,,,65D373E8194BEF281C1A,2021-07-29,2021-07-25,0
1,1,-0.12459016393442612,0.0,0.004233274473788602,0.007490636704119856,0.0,65D373E8194BEF281C1A,2021-08-19,2021-08-19,0
1,1,-0.11469194312796194,0.0,0.011292799024499336,,0.0,65D373E8194BEF281C1A,2021-10-05,2021-10-03,0
1,0,,0.0,0.011101459459837131,,,65D373E8194BEF281C1A,2022-01-11,2022-01-11,0
1,1,-0.047151277013752546,0.0,0.002880432935988498,0.003092783505154527,0.0,65D373E8194BEF281C1A,2022-02-10,2022-02-10,0
2,2,-0.10856408916753746,0.0,0.008281309781297373,0.04712041884816758,0.0,65D373E8194BEF281C1A,2022-02-22,2022-02-20,0
1,0,,0.0,0.0043965563267669315,,,65D373E8194BEF281C1A,2022-03-14,2022-03-12,0
2,2,-0.05868229836736916,0.0,0.01042059893475332,-0.006134969325153244,0.5,65D373E8194BEF281C1A,2022-05-06,2022-05-06,0
2,1,-0.007407407407407418,0.0,0.004526777553011959,-0.0174129353233831,1.0,65D373E8194BEF281C1A,2022-05-16,2022-05-16,0
2,0,,0.0,0.010288069300579409,,,65D373E8194BEF281C1A,2022-08-24,2022-08-24,0
1,0,,0.0,0.011106813762755288,,,65D373E8194BEF281C1A,2022-09-16,2022-09-13,0
1,1,-0.11691022964509401,0.0,0.004268502398094456,,0.0,65D373E8194BEF281C1A,2022-11-22,2022-11-22,0
2,2,,0.0,0.0050447882661084345,,0.0,65D5F47359C7EF47A128,2018-01-02,2018-01-02,0
1,1,-0.08452380952380956,0.0,-0.0011725887500155228,0.014304291287386141,0.0,65D5F47359C7EF47A128,2018-10-25,2018-10-24,0
1,1,-0.07124681933842247,0.0,-0.0011830266353813931,-0.013698630136986254,1.0,65D5F47359C7EF47A128,2018-11-21,2018-11-18,0
1,1,-0.014723926380368013,0.0,-0.00685542614842601,0.008717310087173108,0.0,65D5F47359C7EF47A128,2020-01-30,2020-01-27,0
1,1,-0.06632324533161627,0.0,-0.006814860646105846,-0.15172413793103448,1.0,65D5F47359C7EF47A128,2020-02-21,2020-02-21,0
2,1,-0.01680672268907568,0.0,0.00027822782459696816,0.12820512820512833,0.0,65D5F47359C7EF47A128,2020-08-14,2020-08-14,0
1,1,0.10147058823529398,1.0,-0.0069467740372748,0.10547396528704935,0.0,65D5F47359C7EF47A128,2020-11-11,2020-11-07,0
1,1,-0.28134228187919463,0.0,-0.0066458205230338525,-0.1974224878595442,1.0,65D5F47359C7EF47A128,2021-03-19,2021-03-17,0
1,0,,0.0,0.0025840284010913337,,,65D5F47359C7EF47A128,2021-03-23,2021-03-22,0
1,0,,0.0,-0.006742241791167961,,,65D5F47359C7EF47A128,2021-04-14,2021-04-11,0
1,1,-0.03399765533411481,0.0,-0.0012123105693470438,,0.0,65D5F47359C7EF47A128,2021-06-29,2021-06-25,0
2,2,0.16358809817793263,1.0,0.007154602686650464,,0.0,65D5F47359C7EF47A128,2021-11-08,2021-11-07,0
1,1,-0.04117647058823537,0.0,-0.0012066668466629866,-0.036809815950920144,1.0,65D5F47359C7EF47A128,2022-06-29,2022-06-25,0
1,1,-0.03749999999999998,0.0,-0.0012095571537292095,0.006493506493506499,0.0,65D5F47359C7EF47A128,2022-07-15,2022-07-15,0
2,2,,0.0,0.0021070757463417466,,0.0,65DBFC85691266FC4FD2,2018-01-02,2018-01-02,0
1,0,,0.0,0.0018037463874324162,,,65DBFC85691266FC4FD2,2018-08-13,2018-08-10,0
1,0,,0.0,0.002577033116634914,,,65DBFC85691266FC4FD2,2019-01-29,2019-01-27,0
2,2,0.0023287547602496295,0.0,0.000797549826237129,-0.03265057143943609,1.0,65DEE09A7D5EB192D448,2020-02-19,2020-02-16,0
1,1,-0.0031556819111117074,0.0,0.0014633071184544176,,0.0,65DEE09A7D5EB192D448,2021-12-21,2021-12-17,0
3,3,0.03867923361561646,0.6666666666666666,0.00460530970655802,0.014144529244873938,0.0,65E44003BE5FEE2084CC,2020-12-30,2020-12-27,0
4,4,0.016716174765345954,0.75,0.006763853402577738,,0.0,65E44003BE5FEE2084CC,2021-04-27,2021-04-26,0
1,1,-0.4264189709785121,0.0,-0.012432318565940712,,0.0,65E44003BE5FEE2084CC,2021-05-10,2021-05-06,0
1,1,,0.0,0.01925337903915062,,0.0,65E50EBA406F2FD0E617,2018-01-02,2018-01-02,0
1,0,,0.0,0.019290584552466232,,,65E50EBA406F2FD0E617,2022-02-23,2022-02-20,0
1,1,,0.0,0.007400374085694112,,0.0,65EC38067EEF1B02D19E,2018-01-02,2018-01-02,0
1,1,-0.07407407407407396,0.0,0.007464426324813427,-0.047457627118644104,1.0,65EC38067EEF1B02D19E,2018-02-07,2018-02-06,0
1,1,-0.011738811445341168,0.0,0.019277743968776795,0.05790645879732745,0.0,65EC38067EEF1B02D19E,2018-05-31,2018-05-27,0
2,1,-0.10630498533724342,0.0,0.01341129078539336,,0.0,65EC38067EEF1B02D19E,2018-10-09,2018-10-09,0
1,0,,0.0,0.007283592460021113,,,65EC38067EEF1B02D19E,2019-12-12,2019-12-08,0
1,1,,0.0,0.0011432585607126528,,0.0,65ECB3AEBA7FD9BF3E22,2018-01-02,2018-01-02,0
1,0,,0.0,0.001133962844212787,,,65ECB3AEBA7FD9BF3E22,2022-11-11,2022-11-07,0
3,3,,0.0,0.0009492384819750404,,0.0,65EF2A381748D182F4CC,2018-01-02,2018-01-02,0
7,7,0.0297564351636859,0.5714285714285714,0.0046706368277608,,0.0,65EF2A381748D182F4CC,2018-07-17,2018-07-16,0
7,0,,0.0,0.004725262837378306,,,65EF2A381748D182F4CC,2018-07-26,2018-07-26,0
5,5,-0.0024455420522774053,0.0,5.2982948409622e-05,,0.0,65EF2A381748D182F4CC,2020-11-03,2020-11-02,0
3,3,0.01942406685589948,0.3333333333333333,0.0015447754717276782,-0.02814076281956392,0.6666666666666666,65EF2A381748D182F4CC,2020-11-18,2020-11-17,0
1,1,0.016042780748662944,0.0,0.0028307520729677306,,0.0,65EF2A381748D182F4CC,2020-11-30,2020-11-27,0
3,1,0.04856293359762165,1.0,0.006799645379994278,,0.0,65EF2A381748D182F4CC,2020-12-15,2020-12-12,0
2,1,0.05843681519357191,1.0,0.0045869986065416425,-0.013112491373360903,1.0,65EF2A381748D182F4CC,2020-12-18,2020-12-17,0
6,3,0.035646427856553,0.6666666666666666,0.003566686117547137,,0.0,65EF2A381748D182F4CC,2021-01-04,2021-01-01,0
4,0,,0.0,0.008511399024998971,,,65EF2A381748D182F4CC,2021-01-25,2021-01-21,0
2,0,,0.0,0.0012410506594982573,,,65EF2A381748D182F4CC,2021-01-27,2021-01-26,0
2,2,0.03021084479742825,0.5,0.0025469430464872245,0.0728685629299127,0.0,65EF2A381748D182F4CC,2021-02-26,2021-02-25,0
3,1,0.08842105263157896,1.0,0.002996105030832747,,0.0,65EF2A381748D182F4CC,2021-03-30,2021-03-27,0
1,1,-0.08536585365853666,0.0,0.00045399581547762624,-0.013333333333333346,1.0,65EF2A381748D182F4CC,2021-04-08,2021-04-06,0
6,4,0.05725546242059154,0.5,0.0008068144404481333,,0.0,65EF2A381748D182F4CC,2021-04-27,2021-04-26,0
2,2,-0.011692798299229312,0.0,0.004100252049728487,-0.00490196078431373,0.5,65EF2A381748D182F4CC,2021-05-06,2021-05-06,0
8,4,0.06392266686767298,0.75,0.003308010755870918,,0.0,65EF2A381748D182F4CC,2021-05-17,2021-05-16,0
8,6,0.10494431630699401,0.5,0.0030280392708025164,0.002896105241889421,0.3333333333333333,65EF2A381748D182F4CC,2021-06-10,2021-06-10,0
3,2,0.08747510131190328,1.0,0.003876126671370731,-0.00519826510743965,0.5,65EF2A381748D182F4CC,2021-06-16,2021-06-15,0
2,1,0.12244897959183687,1.0,0.0039562461207435715,-0.0181818181818182,1.0,65EF2A381748D182F4CC,2021-06-23,2021-06-20,0
2,1,0.03125,1.0,0.0034975236346413935,,0.0,65EF2A381748D182F4CC,2021-07-26,2021-07-25,0
4,1,0.17030567685589526,1.0,0.003973663704916147,,0.0,65EF2A381748D182F4CC,2021-08-10,2021-08-09,0
4,1,0.08823529411764697,1.0,0.0020640314915882497,0.030888030888030917,0.0,65EF2A381748D182F4CC,2021-08-26,2021-08-24,0
3,1,0.16767676767676765,1.0,0.009055454380659767,,0.0,65EF2A381748D182F4CC,2021-08-31,2021-08-29,0
2,1,-0.004739336492890933,0.0,0.0057833057825726775,,0.0,65EF2A381748D182F4CC,2021-09-07,2021-09-03,0
2,1,0.26315789473684226,1.0,0.003007384873352613,0.15277777777777776,0.0,65EF2A381748D182F4CC,2021-11-05,2021-11-02,0
2,1,0.06688963210702337,1.0,0.006713344470482592,,0.0,65EF2A381748D182F4CC,2021-11-08,2021-11-07,0
3,1,0.0430501488435997,1.0,0.006324342740111388,,0.0,65EF2A381748D182F4CC,2021-11-15,2021-11-12,0
2,1,0.11224489795918369,1.0,-0.00036492987225888855,-0.10091743119266051,1.0,65EF2A381748D182F4CC,2021-11-18,2021-11-17,0
2,0,,0.0,0.00733854422161134,,,65EF2A381748D182F4CC,2021-11-22,2021-11-22,0
2,1,0.3045793397231098,1.0,0.006870862587934471,0.09183673469387764,0.0,65EF2A381748D182F4CC,2022-01-13,2022-01-11,0
8,2,-0.10194642231819784,0.0,0.0034438910763820558,0.06871471993052547,0.0,65EF2A381748D182F4CC,2022-05-11,2022-05-11,0
1,1,0.005681818181818121,0.0,0.0003824174571125673,,0.0,65EF2A381748D182F4CC,2022-05-23,2022-05-21,0
2,0,,0.0,0.001339442979124662,,,65EF2A381748D182F4CC,2022-10-03,2022-10-03,0
2,0,,0.0,0.0014327693298998073,,,65EF2A381748D182F4CC,2022-10-25,2022-10-23,0
1,1,,0.0,0.0018366087459096951,,0.0,65EF3DF9A1B0B056AF12,2018-01-02,2018-01-02,0
1,1,,0.0,0.004492539150976223,-0.09385113268608404,1.0,65EF3DF9A1B0B056AF12,2018-09-14,2018-09-14,0
1,0,,0.0,0.0018695796561490096,,,65EF3DF9A1B0B056AF12,2020-01-31,2020-01-27,0
1,1,-0.03571428571428581,0.0,0.0036414683733526094,-0.026455026455026457,1.0,65EF3DF9A1B0B056AF12,2020-02-05,2020-02-01,0
1,1,-0.02451747522170067,0.0,0.0012265659633889517,0.006951871657753958,0.0,65EF3DF9A1B0B056AF12,2020-02-12,2020-02-11,0
1,1,-0.052631578947368474,0.0,0.003654768132183649,,0.0,65EF3DF9A1B0B056AF12,2020-02-18,2020-02-16,0
1,1,-0.20357142857142851,0.0,7.484249509854446e-05,,0.0,65EF3DF9A1B0B056AF12,2020-05-05,2020-05-01,0
1,1,-0.09446254071661231,0.0,0.0012815542224258324,0.06834532374100714,0.0,65EF3DF9A1B0B056AF12,2020-06-11,2020-06-10,0
1,1,-0.10209163346613537,0.0,0.001287551936851558,-0.0016638935108153707,1.0,65EF3DF9A1B0B056AF12,2020-10-15,2020-10-13,0
1,1,-0.0387192851824274,0.0,0.0010871270953456426,0.007745933384972862,0.0,65EF3DF9A1B0B056AF12,2021-01-22,2021-01-21,0
1,0,,0.0,-0.00033326809624651646,,,65EF3DF9A1B0B056AF12,2021-03-02,2021-03-02,0
1,0,,0.0,0.0009734723254123648,,,65EF3DF9A1B0B056AF12,2021-03-10,2021-03-07,0
1,0,,0.0,0.00445808160499669,,,65EF3DF9A1B0B056AF12,2021-05-14,2021-05-11,0
1,0,,0.0,0.003586873684323958,,,65EF3DF9A1B0B056AF12,2021-06-16,2021-06-15,0
1,1,-0.027918781725888353,0.0,0.0004939420622789271,0.012989556135770295,0.0,65EF3DF9A1B0B056AF12,2022-04-27,2022-04-26,0
1,0,,0.0,0.0004979345689638793,,,65EF3DF9A1B0B056AF12,2022-09-29,2022-09-28,0
1,1,-0.0007350238882763982,0.0,0.00012245905884734096,,0.0,65F0A85A216F78576D65,2021-09-07,2021-09-03,0
1,1,,0.0,0.006327335645029339,,0.0,65F0B2CF8EC44CF5313E,2018-01-02,2018-01-02,0
1,1,-0.012987012987013102,0.0,0.000373546162671136,0.015550239234449856,0.0,65F0B2CF8EC44CF5313E,2020-01-16,2020-01-12,0
1,1,-0.08653846153846156,0.0,0.00043136962851346965,,0.0,65F0B2CF8EC44CF5313E,2020-09-22,2020-09-18,0
1,1,0.024919614147909996,1.0,0.0017658069755442883,0.011764705882352969,0.0,65F0B2CF8EC44CF5313E,2021-03-04,2021-03-02,0
1,1,-0.026153846153846194,0.0,0.007426753189656015,-0.004739336492891035,1.0,65F0B2CF8EC44CF5313E,2022-05-20,2022-05-16,0
1,0,,0.0,0.006312140433868407,,,65F0B2CF8EC44CF5313E,2022-05-31,2022-05-31,0
1,1,-0.20541248363160192,0.0,0.019430003145023852,0.016260162601626056,0.0,65F42FC11F104354CA70,2020-03-19,2020-03-17,0
1,1,,0.0,-0.001392460954287578,0.0028000000000000112,0.0,65F42FC11F104354CA70,2021-03-19,2021-03-17,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,65F42FC11F104354CA70,2021-07-16,2021-07-15,0
1,0,,0.0,0.019266534458961766,,,65F42FC11F104354CA70,2022-01-18,2022-01-16,0
2,2,0.0,0.0,0.007718450195600433,-0.012154000000000024,0.5,65F42FC11F104354CA70,2022-01-21,2022-01-21,0
1,0,,0.0,0.019216819136070096,,,65F42FC11F104354CA70,2022-02-02,2022-01-31,0
1,1,-0.09648680450495883,0.0,0.001001079679474896,,0.0,65F42FC11F104354CA70,2022-06-20,2022-06-20,0
1,1,-0.04099736274274757,0.0,0.0009574559045046041,-0.03125000000000003,1.0,65F42FC11F104354CA70,2022-07-08,2022-07-05,0
1,1,0.08522727272727271,1.0,-0.012834556178916956,0.03141361256544505,0.0,65F42FC11F104354CA70,2022-09-14,2022-09-13,0
1,1,-0.021490626428898096,0.0,0.0037387562899533927,0.0320093457943925,0.0,65F42FC11F104354CA70,2022-09-30,2022-09-28,0
1,1,,0.0,0.0013081886939451863,,0.0,65FE6030A58D7889E6A1,2018-01-02,2018-01-02,0
4,0,,0.0,0.0013207958291832677,,,65FE6030A58D7889E6A1,2020-01-29,2020-01-27,0
1,1,0.00527788192541756,0.0,0.0013050678659330226,-0.0386733991278402,1.0,65FE6030A58D7889E6A1,2021-01-21,2021-01-21,0
1,0,,0.0,0.001302518089420263,,,65FE6030A58D7889E6A1,2022-01-20,2022-01-16,0
1,1,-0.03011326780100798,0.0,0.001332891096850024,-0.07351768488745981,1.0,65FE6030A58D7889E6A1,2022-03-03,2022-03-02,0
1,0,,0.0,0.0012733177717104,,,65FE6030A58D7889E6A1,2022-07-22,2022-07-20,0
1,1,,0.0,-0.002262929696404766,-0.009145000000000039,1.0,65FEEB511F58C04BAEB8,2021-07-16,2021-07-15,0
1,1,,0.0,0.01925337903915062,,0.0,6601ABD329CE5D545D9A,2018-01-02,2018-01-02,0
1,0,,0.0,0.01923985313168664,,,6601ABD329CE5D545D9A,2021-09-02,2021-08-29,0
6,6,,0.0,0.005410071939782888,,0.0,6606B43FBA87A2B0B202,2018-01-02,2018-01-02,0
1,1,,0.0,0.0007564493000793793,-0.03675675675675679,1.0,6606B43FBA87A2B0B202,2019-11-08,2019-11-08,0
4,0,,0.0,0.006681797677359612,,,6606B43FBA87A2B0B202,2020-01-03,2020-01-02,0
4,0,,0.0,0.0026300557386905116,,,6606B43FBA87A2B0B202,2020-01-07,2020-01-07,0
1,1,,0.0,0.00012178546658722803,,0.0,6606B8F6283A29CE2BB0,2018-01-02,2018-01-02,0
1,0,,0.0,0.00012500503015125476,,,6606B8F6283A29CE2BB0,2020-02-25,2020-02-21,0
1,0,,0.0,0.000125430894522686,,,6606B8F6283A29CE2BB0,2022-07-06,2022-07-05,0
1,1,,0.0,0.01925337903915062,,0.0,6613B56A213DD71107A7,2018-01-02,2018-01-02,0
1,0,,0.0,0.019180311631200878,,,6613B56A213DD71107A7,2021-04-15,2021-04-11,0
1,1,0.0864805692391899,1.0,0.0036538732744910594,-0.09622166246851388,1.0,6614179A482E780E75B1,2020-03-27,2020-03-27,0
2,2,-0.12041788856304986,0.0,0.004057830587980304,,0.0,6614179A482E780E75B1,2020-05-05,2020-05-01,0
1,1,-0.1357056694813027,0.0,0.003828547990466289,0.0746685275645498,0.0,6614179A482E780E75B1,2020-05-15,2020-05-11,0
1,0,,0.0,0.003749133784424921,,,6614179A482E780E75B1,2020-05-18,2020-05-16,0
2,2,0.0177154117966839,0.5,0.0023096159978716825,0.19704391335835153,0.0,6614179A482E780E75B1,2020-05-21,2020-05-21,0
1,1,-0.053333333333333455,0.0,0.002488943708856392,-0.02816901408450698,1.0,6614179A482E780E75B1,2020-06-10,2020-06-10,0
1,0,,0.0,0.004131793152133694,,,6614179A482E780E75B1,2020-06-15,2020-06-15,0
3,0,,0.0,0.0023977409064333778,,,6614179A482E780E75B1,2020-06-29,2020-06-25,0
2,1,-0.12081513828238732,0.0,0.0010202057280420576,,0.0,6614179A482E780E75B1,2020-07-13,2020-07-10,0
