tx_id,investor_id,timestamp,fomo_prob,lf_votes,all_abstain,lf_LF_trade_cluster,lf_LF_return_momentum,lf_LF_rsi_extreme,lf_LF_bollinger_breakout,lf_LF_value_spike
71906,67C6ECE8A81C828D9538,2021-01-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
71907,67C6ECE8A81C828D9538,2021-03-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
71909,67C6ECE8A81C828D9538,2021-05-14,0.07045617244613926,0,False,-1,-1,0,-1,-1
71910,67C6ECE8A81C828D9538,2021-06-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
71912,67C6ECE8A81C828D9538,2021-08-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
71913,67C6ECE8A81C828D9538,2021-08-31,0.07045617244613926,0,False,-1,-1,0,-1,-1
71916,67C6ECE8A81C828D9538,2022-01-21,0.08342122661396274,1,False,-1,-1,0,-1,1
71917,67C6ECE8A81C828D9538,2022-01-21,0.9726019740310166,1,False,-1,1,-1,-1,-1
71918,67C6ECE8A81C828D9538,2022-05-26,0.8606703868346205,2,False,-1,1,0,-1,1
71921,67CBA2774F275DDBD88A,2022-03-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
71922,67CBA2774F275DDBD88A,2022-03-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
71923,67CBA2774F275DDBD88A,2022-03-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
71924,67CBA2774F275DDBD88A,2022-03-02,0.385764213843291,1,False,-1,-1,-1,-1,1
71925,67CBA2774F275DDBD88A,2022-03-03,0.07045617244613926,0,False,-1,-1,0,-1,-1
71926,67CBA2774F275DDBD88A,2022-03-04,0.07045617244613926,0,False,-1,-1,0,-1,-1
71927,67CBA2774F275DDBD88A,2022-03-04,0.07045617244613926,0,False,-1,-1,0,-1,-1
71928,67CBA2774F275DDBD88A,2022-07-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
71929,67CBA2774F275DDBD88A,2022-09-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
71930,67CBA2774F275DDBD88A,2022-09-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
71943,67DC90CABF249A44D420,2022-05-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
71944,67E7546018361E92DB13,2021-03-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
71948,67F0D7290D443918ED0D,2020-07-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
71952,67F0D7290D443918ED0D,2021-04-14,0.9999998341890519,2,False,-1,1,1,-1,-1
71961,67FDB6843535F5AC6E74,2022-07-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
71968,681E71767405B2600101,2022-01-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
71970,681E71767405B2600101,2022-02-25,0.3434154759308599,0,True,-1,-1,-1,-1,-1
71976,68388B98467D9F12C187,2020-12-02,0.9999999999994525,3,False,-1,1,1,1,-1
71977,68388B98467D9F12C187,2021-04-22,0.08342122661396274,1,False,-1,-1,0,-1,1
71978,68388B98467D9F12C187,2021-11-22,0.9726019740310166,1,False,-1,1,-1,-1,-1
71979,68388B98467D9F12C187,2021-11-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
71980,68388B98467D9F12C187,2022-01-13,0.9726019740310166,1,False,-1,1,-1,-1,-1
71981,68388B98467D9F12C187,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
71990,6859D7E60FB4292AA252,2022-07-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
71998,685F66304D65262BC5D1,2021-02-03,0.8372505236817231,1,False,-1,1,0,-1,-1
72005,686D40286B888969A940,2021-11-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
72006,686D40286B888969A940,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72007,686D40286B888969A940,2022-03-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72008,686D40286B888969A940,2022-04-27,0.08342122661396274,1,False,-1,-1,0,-1,1
72009,686D40286B888969A940,2022-05-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
72010,686D40286B888969A940,2022-05-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
72011,686D40286B888969A940,2022-06-27,0.07045617244613926,0,False,-1,-1,0,-1,-1
72013,68719F4778A66C30FA2A,2020-12-22,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72014,68719F4778A66C30FA2A,2021-03-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
72016,68719F4778A66C30FA2A,2021-06-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72017,68719F4778A66C30FA2A,2021-06-14,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72024,687D41D432A002BC91EE,2022-02-21,0.9726019740310166,1,False,-1,1,-1,-1,-1
72025,687D41D432A002BC91EE,2022-04-01,0.9726019740310166,1,False,-1,1,-1,-1,-1
72027,687D87433EDC8DB064E1,2022-07-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72028,687D87433EDC8DB064E1,2022-07-26,0.8372505236817231,1,False,-1,1,0,-1,-1
72030,687D87433EDC8DB064E1,2022-08-05,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72031,687D87433EDC8DB064E1,2022-08-24,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72038,68847CD84C1DC27F9648,2020-07-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
72039,68847CD84C1DC27F9648,2020-07-21,0.8372505236817231,1,False,-1,1,0,-1,-1
72040,68847CD84C1DC27F9648,2020-07-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
72042,68847CD84C1DC27F9648,2020-09-14,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72043,68847CD84C1DC27F9648,2020-09-15,0.9726019740310166,1,False,-1,1,-1,-1,-1
72047,68847CD84C1DC27F9648,2020-10-23,0.9726019740310166,1,False,-1,1,-1,-1,-1
72052,68847CD84C1DC27F9648,2020-11-16,0.08342122661396274,1,False,-1,-1,0,-1,1
72053,68847CD84C1DC27F9648,2020-11-16,0.9999999070023176,2,False,-1,1,-1,1,-1
72055,68847CD84C1DC27F9648,2020-11-27,0.9726019740310166,1,False,-1,1,-1,-1,-1
72059,68847CD84C1DC27F9648,2021-01-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
72060,68847CD84C1DC27F9648,2021-01-20,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72063,68847CD84C1DC27F9648,2021-04-12,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72064,68847CD84C1DC27F9648,2021-04-14,0.9999998341890519,2,False,-1,1,1,-1,-1
72067,68847CD84C1DC27F9648,2021-09-08,0.07045617244613926,0,False,-1,-1,0,-1,-1
72068,68847CD84C1DC27F9648,2021-09-17,0.9999999070023176,2,False,-1,1,-1,1,-1
72071,68847CD84C1DC27F9648,2021-11-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72072,68847CD84C1DC27F9648,2021-12-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72073,68847CD84C1DC27F9648,2022-01-11,0.9999999070023176,2,False,-1,1,-1,1,-1
72074,68847CD84C1DC27F9648,2022-01-31,0.9726019740310166,1,False,-1,1,-1,-1,-1
72078,68847CD84C1DC27F9648,2022-03-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72079,68847CD84C1DC27F9648,2022-03-08,0.07045617244613926,0,False,-1,-1,0,-1,-1
72081,68847CD84C1DC27F9648,2022-03-17,0.8372505236817231,1,False,-1,1,0,-1,-1
72082,68847CD84C1DC27F9648,2022-03-17,0.8372505236817231,1,False,-1,1,0,-1,-1
72083,68847CD84C1DC27F9648,2022-03-29,0.9726019740310166,1,False,-1,1,-1,-1,-1
72086,68847CD84C1DC27F9648,2022-07-21,0.8372505236817231,1,False,-1,1,0,-1,-1
72087,68847CD84C1DC27F9648,2022-07-21,0.8372505236817231,1,False,-1,1,0,-1,-1
72091,68847CD84C1DC27F9648,2022-10-04,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72092,68847CD84C1DC27F9648,2022-10-04,0.07045617244613926,0,False,-1,-1,0,-1,-1
72093,68847CD84C1DC27F9648,2022-10-04,0.08342122661396274,1,False,-1,-1,0,-1,1
72096,68847CD84C1DC27F9648,2022-11-07,0.9726019740310166,1,False,-1,1,-1,-1,-1
72097,68847CD84C1DC27F9648,2022-11-11,0.385764213843291,1,False,-1,-1,-1,-1,1
72105,688C39558167FC5CCC35,2022-04-27,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72106,688C39558167FC5CCC35,2022-04-27,0.07045617244613926,0,False,-1,-1,0,-1,-1
72107,688CAFDBC409602876B0,2020-11-09,0.8372505236817231,1,False,-1,1,0,-1,-1
72109,688CAFDBC409602876B0,2020-11-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
72112,688CAFDBC409602876B0,2020-12-15,0.9726019740310166,1,False,-1,1,-1,-1,-1
72113,688CAFDBC409602876B0,2021-05-19,0.08342122661396274,1,False,-1,-1,0,-1,1
72114,688CAFDBC409602876B0,2021-08-11,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72116,688CAFDBC409602876B0,2021-11-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
72117,688CAFDBC409602876B0,2021-12-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72118,688CAFDBC409602876B0,2022-10-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72121,6893EBBDF57B9EBCCDE4,2020-08-04,0.07045617244613926,0,False,-1,-1,0,-1,-1
72122,6893EBBDF57B9EBCCDE4,2020-09-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72123,6893EBBDF57B9EBCCDE4,2020-09-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72124,6893EBBDF57B9EBCCDE4,2021-01-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72125,6893EBBDF57B9EBCCDE4,2021-03-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72133,6893EBBDF57B9EBCCDE4,2021-05-21,0.08342122661396274,1,False,-1,-1,0,-1,1
72134,6893EBBDF57B9EBCCDE4,2021-05-21,0.08342122661396274,1,False,-1,-1,0,-1,1
72135,6893EBBDF57B9EBCCDE4,2021-07-13,0.07045617244613926,0,False,-1,-1,0,-1,-1
72136,6893EBBDF57B9EBCCDE4,2021-07-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72139,6893EBBDF57B9EBCCDE4,2021-08-12,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72140,6893EBBDF57B9EBCCDE4,2021-08-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
72142,6893EBBDF57B9EBCCDE4,2021-09-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
72143,6893EBBDF57B9EBCCDE4,2021-09-27,0.07045617244613926,0,False,-1,-1,0,-1,-1
72144,6893EBBDF57B9EBCCDE4,2021-09-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
72146,6893EBBDF57B9EBCCDE4,2021-11-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72147,6893EBBDF57B9EBCCDE4,2021-12-17,0.07045617244613926,0,False,-1,-1,0,-1,-1
72153,6893EBBDF57B9EBCCDE4,2022-02-25,0.08342122661396274,1,False,-1,-1,0,-1,1
72154,6893EBBDF57B9EBCCDE4,2022-02-25,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72155,6893EBBDF57B9EBCCDE4,2022-03-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
72156,6893EBBDF57B9EBCCDE4,2022-03-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72158,6893EBBDF57B9EBCCDE4,2022-06-14,0.07045617244613926,0,False,-1,-1,0,-1,-1
72160,6893EBBDF57B9EBCCDE4,2022-09-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
72163,68A9731BF5364BAB033D,2021-03-31,0.07045617244613926,0,False,-1,-1,0,-1,-1
72165,68B3DA675E352BE86B72,2021-10-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72166,68B3DA675E352BE86B72,2021-11-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72167,68B3DA675E352BE86B72,2021-11-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
72168,68B3DA675E352BE86B72,2022-01-07,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72169,68B3DA675E352BE86B72,2022-01-12,0.9999999070023176,2,False,-1,1,-1,1,-1
72172,68B3DA675E352BE86B72,2022-01-17,0.07045617244613926,0,False,-1,-1,0,-1,-1
72174,68B3DA675E352BE86B72,2022-02-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
72175,68B3DA675E352BE86B72,2022-09-07,0.07045617244613926,0,False,-1,-1,0,-1,-1
72188,68DADE97B436905EBF52,2020-09-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72195,68F394A8925DD7483616,2020-07-02,0.8372505236817231,1,False,-1,1,0,-1,-1
72196,68F394A8925DD7483616,2020-07-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72197,68F394A8925DD7483616,2020-09-09,0.9726019740310166,1,False,-1,1,-1,-1,-1
72201,68F5538BFF61411BC1F9,2020-10-08,0.9999998619121035,3,False,-1,1,1,-1,1
72202,68F5538BFF61411BC1F9,2021-01-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72203,68F5538BFF61411BC1F9,2021-01-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
72204,68F5538BFF61411BC1F9,2021-01-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72205,68F5538BFF61411BC1F9,2021-02-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72206,68F5538BFF61411BC1F9,2021-02-03,0.07045617244613926,0,False,-1,-1,0,-1,-1
72207,68F5538BFF61411BC1F9,2021-02-17,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72208,68F5538BFF61411BC1F9,2021-04-06,0.9999999070023176,2,False,-1,1,-1,1,-1
72209,68F5538BFF61411BC1F9,2021-04-07,0.9999999070023176,2,False,-1,1,-1,1,-1
72213,68FFC8E9692FE3E80921,2021-12-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
72217,690B3274F2B8C30FB6D9,2021-11-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72219,690B3274F2B8C30FB6D9,2021-11-22,0.08342122661396274,1,False,-1,-1,0,-1,1
72220,690B3274F2B8C30FB6D9,2021-11-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72221,690B3274F2B8C30FB6D9,2021-12-03,0.8372505236817231,1,False,-1,1,0,-1,-1
72223,690B3274F2B8C30FB6D9,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72225,690EBC85983DDB32E7C8,2021-10-07,0.9726019740310166,1,False,-1,1,-1,-1,-1
72226,690EBC85983DDB32E7C8,2022-01-31,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72228,6914A209ECB7A88683FB,2020-10-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
72230,6914A209ECB7A88683FB,2021-01-25,0.07045617244613926,0,False,-1,-1,0,-1,-1
72232,6914A209ECB7A88683FB,2021-04-13,0.9726019740310166,1,False,-1,1,-1,-1,-1
72233,6914A209ECB7A88683FB,2021-05-12,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72235,6914A209ECB7A88683FB,2021-11-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
72237,6914A209ECB7A88683FB,2022-02-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
72238,6914A209ECB7A88683FB,2022-02-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72242,6914A209ECB7A88683FB,2022-04-12,0.08342122661396274,1,False,-1,-1,0,-1,1
72244,69153E673C330B5EB1CE,2022-03-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72246,691FA52502700F01E9FE,2021-10-22,0.9726019740310166,1,False,-1,1,-1,-1,-1
72251,691FE68D424256E4797A,2020-09-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
72254,691FE68D424256E4797A,2020-10-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72255,691FE68D424256E4797A,2021-02-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
72256,691FE68D424256E4797A,2021-02-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
72259,691FE68D424256E4797A,2021-05-25,0.08342122661396274,1,False,-1,-1,0,-1,1
72260,691FE68D424256E4797A,2021-05-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
72265,691FE68D424256E4797A,2022-02-15,0.9726019740310166,1,False,-1,1,-1,-1,-1
72266,691FE68D424256E4797A,2022-03-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
72267,691FE68D424256E4797A,2022-03-03,0.07045617244613926,0,False,-1,-1,0,-1,-1
72268,691FE68D424256E4797A,2022-04-01,0.9726019740310166,1,False,-1,1,-1,-1,-1
72270,691FE68D424256E4797A,2022-06-17,0.08342122661396274,1,False,-1,-1,0,-1,1
72271,691FE68D424256E4797A,2022-07-06,0.07045617244613926,0,False,-1,-1,0,-1,-1
72275,6921F467BFA796272C9E,2022-02-10,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72277,6925B7DA573CDB61456B,2020-09-17,0.9999936881585981,1,False,-1,-1,-1,1,-1
72278,6925B7DA573CDB61456B,2020-09-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
72279,6925B7DA573CDB61456B,2020-09-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
72280,6925B7DA573CDB61456B,2020-09-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72281,6925B7DA573CDB61456B,2020-10-01,0.08342122661396274,1,False,-1,-1,0,-1,1
72286,6925B7DA573CDB61456B,2021-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72287,6925B7DA573CDB61456B,2021-02-25,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72288,6925B7DA573CDB61456B,2021-02-26,0.385764213843291,1,False,-1,-1,-1,-1,1
72302,6925B7DA573CDB61456B,2021-11-22,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72307,6925B7DA573CDB61456B,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72308,6925B7DA573CDB61456B,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72309,6925B7DA573CDB61456B,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72310,6925B7DA573CDB61456B,2022-03-08,0.07045617244613926,0,False,-1,-1,0,-1,-1
72311,6925B7DA573CDB61456B,2022-03-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
72312,6925B7DA573CDB61456B,2022-09-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
72324,693BD31F9B224F1EA6CE,2020-07-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
72325,693BD31F9B224F1EA6CE,2020-07-02,0.9726019740310166,1,False,-1,1,-1,-1,-1
72326,693BD31F9B224F1EA6CE,2020-07-13,0.07045617244613926,0,False,-1,-1,0,-1,-1
72327,693BD31F9B224F1EA6CE,2020-07-14,0.07045617244613926,0,False,-1,-1,0,-1,-1
72328,693BD31F9B224F1EA6CE,2020-07-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72329,693BD31F9B224F1EA6CE,2020-07-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
72330,693BD31F9B224F1EA6CE,2020-07-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
72331,693BD31F9B224F1EA6CE,2020-07-31,0.07045617244613926,0,False,-1,-1,0,-1,-1
72332,693BD31F9B224F1EA6CE,2020-07-31,0.07045617244613926,0,False,-1,-1,0,-1,-1
72334,693BD31F9B224F1EA6CE,2020-08-12,0.07045617244613926,0,False,-1,-1,0,-1,-1
72335,693BD31F9B224F1EA6CE,2020-09-08,0.07045617244613926,0,False,-1,-1,0,-1,-1
72336,693BD31F9B224F1EA6CE,2020-09-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72337,693BD31F9B224F1EA6CE,2020-09-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
72338,693BD31F9B224F1EA6CE,2020-09-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72339,693BD31F9B224F1EA6CE,2020-09-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72340,693BD31F9B224F1EA6CE,2020-09-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72341,693BD31F9B224F1EA6CE,2020-10-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72342,693BD31F9B224F1EA6CE,2020-10-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72344,693BD31F9B224F1EA6CE,2020-10-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72350,693BD31F9B224F1EA6CE,2020-12-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72351,693BD31F9B224F1EA6CE,2020-12-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
72352,693BD31F9B224F1EA6CE,2020-12-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72353,693BD31F9B224F1EA6CE,2020-12-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72354,693BD31F9B224F1EA6CE,2020-12-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72355,693BD31F9B224F1EA6CE,2020-12-17,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72356,693BD31F9B224F1EA6CE,2020-12-21,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72357,693BD31F9B224F1EA6CE,2020-12-21,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72358,693BD31F9B224F1EA6CE,2020-12-28,0.9726019740310166,1,False,-1,1,-1,-1,-1
72359,693BD31F9B224F1EA6CE,2020-12-28,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72360,693BD31F9B224F1EA6CE,2021-01-04,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72361,693BD31F9B224F1EA6CE,2021-01-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
72362,693BD31F9B224F1EA6CE,2021-01-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72363,693BD31F9B224F1EA6CE,2021-01-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72364,693BD31F9B224F1EA6CE,2021-01-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72365,693BD31F9B224F1EA6CE,2021-01-21,0.9726019740310166,1,False,-1,1,-1,-1,-1
72366,693BD31F9B224F1EA6CE,2021-01-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
72367,693BD31F9B224F1EA6CE,2021-01-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72368,693BD31F9B224F1EA6CE,2021-01-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
72370,693BD31F9B224F1EA6CE,2021-01-25,0.07045617244613926,0,False,-1,-1,0,-1,-1
72371,693BD31F9B224F1EA6CE,2021-01-25,0.07045617244613926,0,False,-1,-1,0,-1,-1
72372,693BD31F9B224F1EA6CE,2021-01-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72373,693BD31F9B224F1EA6CE,2021-01-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72374,693BD31F9B224F1EA6CE,2021-02-03,0.8372505236817231,1,False,-1,1,0,-1,-1
72375,693BD31F9B224F1EA6CE,2021-02-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
72376,693BD31F9B224F1EA6CE,2021-02-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72377,693BD31F9B224F1EA6CE,2021-02-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72379,693BD31F9B224F1EA6CE,2021-02-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
72380,693BD31F9B224F1EA6CE,2021-02-15,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72381,693BD31F9B224F1EA6CE,2021-02-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
72382,693BD31F9B224F1EA6CE,2021-02-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
72383,693BD31F9B224F1EA6CE,2021-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72384,693BD31F9B224F1EA6CE,2021-02-25,0.07045617244613926,0,False,-1,-1,0,-1,-1
72385,693BD31F9B224F1EA6CE,2021-03-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
72386,693BD31F9B224F1EA6CE,2021-03-05,0.9726019740310166,1,False,-1,1,-1,-1,-1
72398,693BD31F9B224F1EA6CE,2021-04-26,0.385764213843291,1,False,-1,-1,-1,-1,1
72399,693BD31F9B224F1EA6CE,2021-04-26,0.9726019740310166,1,False,-1,1,-1,-1,-1
72400,693BD31F9B224F1EA6CE,2021-04-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72401,693BD31F9B224F1EA6CE,2021-04-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72402,693BD31F9B224F1EA6CE,2021-04-26,0.9726019740310166,1,False,-1,1,-1,-1,-1
72403,693BD31F9B224F1EA6CE,2021-04-26,0.9999999070023176,2,False,-1,1,-1,1,-1
72404,693BD31F9B224F1EA6CE,2021-04-28,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72405,693BD31F9B224F1EA6CE,2021-04-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
72406,693BD31F9B224F1EA6CE,2021-05-05,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72407,693BD31F9B224F1EA6CE,2021-05-06,0.07045617244613926,0,False,-1,-1,0,-1,-1
72408,693BD31F9B224F1EA6CE,2021-05-06,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72409,693BD31F9B224F1EA6CE,2021-05-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
72410,693BD31F9B224F1EA6CE,2021-05-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
72411,693BD31F9B224F1EA6CE,2021-05-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
72412,693BD31F9B224F1EA6CE,2021-05-12,0.07045617244613926,0,False,-1,-1,0,-1,-1
72413,693BD31F9B224F1EA6CE,2021-05-12,0.07045617244613926,0,False,-1,-1,0,-1,-1
72414,693BD31F9B224F1EA6CE,2021-05-13,0.07045617244613926,0,False,-1,-1,0,-1,-1
72415,693BD31F9B224F1EA6CE,2021-05-13,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72416,693BD31F9B224F1EA6CE,2021-05-17,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72417,693BD31F9B224F1EA6CE,2021-05-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
72419,693BD31F9B224F1EA6CE,2021-06-09,0.3434154759308599,0,True,-1,-1,-1,-1,-1
72420,693BD31F9B224F1EA6CE,2021-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
72424,693BD31F9B224F1EA6CE,2021-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
72425,693BD31F9B224F1EA6CE,2021-08-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
72426,693BD31F9B224F1EA6CE,2021-09-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
72427,693BD31F9B224F1EA6CE,2021-09-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72429,693BD31F9B224F1EA6CE,2021-09-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
72430,693BD31F9B224F1EA6CE,2021-09-24,0.08342122661396274,1,False,-1,-1,0,-1,1
72432,693BD31F9B224F1EA6CE,2021-09-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72433,693BD31F9B224F1EA6CE,2021-09-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
72435,693BD31F9B224F1EA6CE,2021-11-26,0.08342122661396274,1,False,-1,-1,0,-1,1
72438,693BD31F9B224F1EA6CE,2021-11-29,0.08342122661396274,1,False,-1,-1,0,-1,1
